Price,Qty_,Sub_Total,Discount,Tax,Final_Total,Non_Taxable,CGST_Rate,CGST_Amount,SGST_Rate,SGST_Amount,VAT_Rate,VAT_Amount,Service_Charge_Rate,Service_Charge_Amount,Payment_Type,Order_Type,Status,Covers,modification_delta,Severity_Label,expected_total,total_diff,Anomaly_Type,timestamp
725,1.0,725.0,0.0,0.0,725.0,725.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,,,Duplication,2025-03-05
1815,20.0,36300.0,0.0,3630.0,39930.0,0.0,2.5,907.5,2.5,907.5,10,0.0,5,1815.0,Other [Paytm],Dine In,Success,20,0.0,2,,,Duplication,2025-01-09
595,2.0,1190.0,0.0,178.5,1368.5,0.0,2.5,0.0,2.5,0.0,10,119.0,5,59.5,CARD,Dine In,Success,1,0.0,2,,,Duplication,2025-02-16
356,2.0,712.0,0.0,71.2,783.2,0.0,2.5,17.8,2.5,17.8,10,0.0,5,35.6,Part Payment,Dine In,Success,18,0.0,2,,,Unusual Access,2025-03-07
765,3.0,2295.0,0.0,229.6,2524.6,0.0,2.5,57.4,2.5,57.4,10,0.0,5,114.8,Cash,Dine In,Success,35,0.0,2,,,Modification,2025-01-12
855,1.0,855.0,0.0,42.8,897.8,0.0,2.5,21.4,2.5,21.4,10,0.0,5,0.0,Cash,Dine In,Success,2,-123.0,0,,,Suspicious Content,2025-03-02
365,6.0,2190.0,0.0,0.0,2190.0,2190.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,32,0.0,2,,,Modification,2025-04-19
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Other [Paytm],Dine In,Success,1,0.0,2,,,Duplication,2025-04-06
2250,1.0,2250.0,0.0,112.6,2362.6,0.0,2.5,56.3,2.5,56.3,10,0.0,5,0.0,Other [Paytm],Dine In,Success,4,-440.0,0,,,Duplication,2025-01-17
600,1.0,600.0,0.0,60.0,660.0,0.0,2.5,0.0,2.5,0.0,10,60.0,5,0.0,CARD,Dine In,Success,0,-170.0,0,,,Modification,2025-03-03
525,2.0,1050.0,0.0,52.6,1102.6,0.0,2.5,26.3,2.5,26.3,10,0.0,5,0.0,Online,Delivery(Parcel),Success,0,0.0,0,,,Duplication,2025-03-26
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Other [Paytm],Dine In,Success,3,-269.0,0,,,Suspicious Content,2025-04-14
185,5.0,925.0,0.0,92.5,1017.5,0.0,2.5,23.1,2.5,23.1,10,0.0,5,46.3,Other [AMEX],Dine In,Success,12,0.0,2,,,Modification,2025-03-10
395,3.0,1185.0,0.0,118.5,1303.5,0.0,2.5,29.6,2.5,29.6,10,0.0,5,59.3,Part Payment,Dine In,Success,8,0.0,2,,,Suspicious Content,2025-04-24
450,7.0,3150.0,0.0,315.1,3465.1,0.0,2.5,78.8,2.5,78.8,10,0.0,5,157.5,Other [AMEX],Dine In,Success,9,0.0,2,,,Missing Data,2025-02-01
365,3.0,1095.0,0.0,54.8,1149.8,0.0,2.5,27.4,2.5,27.4,10,0.0,5,0.0,Other [Paytm],Dine In,Success,11,0.0,0,,,Modification,2025-03-11
795,3.0,2385.0,0.0,238.5,2623.5,0.0,2.5,59.6,2.5,59.6,10,0.0,5,119.3,Part Payment,Dine In,Success,13,0.0,2,,,Missing Data,2025-02-07
1255,1.0,1255.0,0.0,125.6,1380.6,0.0,2.5,31.4,2.5,31.4,10,0.0,5,62.8,Other [AMEX],Dine In,Success,7,0.0,2,,,Suspicious Content,2025-03-05
1255,3.0,3765.0,0.0,376.5,4141.5,0.0,2.5,94.1,2.5,94.1,10,0.0,5,188.3,Other [Paytm],Dine In,Success,18,0.0,2,,,Modification,2025-01-14
195,6.0,1170.0,0.0,117.1,1287.1,0.0,2.5,29.3,2.5,29.3,10,0.0,5,58.5,CARD,Dine In,Success,5,0.0,2,,,Missing Data,2025-04-07
150,5.0,750.0,0.0,75.1,825.1,0.0,2.5,18.8,2.5,18.8,10,0.0,5,37.5,Other [Paytm],Dine In,Success,10,0.0,2,,,Suspicious Content,2025-01-25
855,1.0,855.0,0.0,85.6,940.6,0.0,2.5,21.4,2.5,21.4,10,0.0,5,42.8,Other [AMEX],Dine In,Success,10,0.0,2,,,Suspicious Content,2025-04-20
325,2.0,650.0,0.0,97.5,747.5,0.0,2.5,0.0,2.5,0.0,10,65.0,5,32.5,Cash,Dine In,Complimentary,4,0.0,2,,,Duplication,2025-02-24
1450,1.0,1450.0,0.0,72.6,1522.6,0.0,2.5,36.3,2.5,36.3,10,0.0,5,0.0,CARD,Dine In,Success,3,0.0,0,,,Unusual Access,2025-03-04
855,2.0,1710.0,0.0,85.6,1795.6,0.0,2.5,42.8,2.5,42.8,10,0.0,5,0.0,Other [Paytm],Dine In,Success,19,-1094.0,0,,,Modification,2025-02-17
725,1.0,725.0,0.0,36.2,761.2,0.0,2.5,18.1,2.5,18.1,10,0.0,5,0.0,CARD,Dine In,Success,3,-128.0,0,,,Modification,2025-03-08
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,CARD,Dine In,Success,6,-397.0,0,,,Suspicious Content,2025-04-20
2200,49.0,107800.0,0.0,10780.0,118580.0,0.0,2.5,2695.0,2.5,2695.0,10,0.0,5,5390.0,CARD,Dine In,Success,49,0.0,2,,,Unusual Access,2025-03-28
550,1.0,550.0,0.0,55.1,605.1,0.0,2.5,13.8,2.5,13.8,10,0.0,5,27.5,Other [ZOMATO PAY],Dine In,Success,6,0.0,2,,,Unusual Access,2025-01-08
725,2.0,1450.0,0.0,217.5,1667.5,0.0,2.5,0.0,2.5,0.0,10,145.0,5,72.5,Other [AMEX],Dine In,Success,5,0.0,2,,,Duplication,2025-03-02
400,2.0,800.0,0.0,120.0,920.0,0.0,2.5,0.0,2.5,0.0,10,80.0,5,40.0,Other [Paytm],Dine In,Success,2,0.0,2,,,Suspicious Content,2025-03-26
855,3.0,2565.0,0.0,0.0,2565.0,2565.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,,,Modification,2025-01-05
290,2.0,580.0,0.0,58.0,638.0,0.0,2.5,14.5,2.5,14.5,10,0.0,5,29.0,Cash,Dine In,Complimentary,10,0.0,2,,,Missing Data,2025-01-01
625,1.0,625.0,0.0,93.8,718.8,0.0,2.5,0.0,2.5,0.0,10,62.5,5,31.3,Cash,Dine In,Success,3,0.0,2,,,Suspicious Content,2025-02-10
625,1.0,625.0,0.0,62.5,687.5,0.0,2.5,15.6,2.5,15.6,10,0.0,5,31.3,CARD,Dine In,Success,8,0.0,2,,,Modification,2025-02-01
85,8.0,680.0,0.0,0.0,680.0,680.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,4,0.0,2,,,Suspicious Content,2025-04-02
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,CARD,Dine In,Success,6,-301.0,0,,,Missing Data,2025-03-10
295,3.0,885.0,0.0,88.5,973.5,0.0,2.5,22.1,2.5,22.1,10,0.0,5,44.3,CARD,Dine In,Success,5,0.0,2,,,Unusual Access,2025-03-16
325,2.0,650.0,0.0,0.0,650.0,650.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,40,0.0,2,,,Unusual Access,2025-02-14
395,2.0,790.0,0.0,79.1,869.1,0.0,2.5,19.8,2.5,19.8,10,0.0,5,39.5,Other [AMEX],Dine In,Success,18,0.0,2,,,Modification,2025-04-28
365,6.0,2190.0,0.0,0.0,2190.0,2190.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,23,0.0,2,,,Modification,2025-03-14
465,2.0,930.0,0.0,93.0,1023.0,0.0,2.5,0.0,2.5,0.0,10,93.0,5,0.0,Other [Paytm],Dine In,Success,2,-97.0,0,,,Unusual Access,2025-01-27
545,2.0,1090.0,0.0,109.1,1199.1,0.0,2.5,27.3,2.5,27.3,10,0.0,5,54.5,Other [Paytm],Dine In,Success,6,0.0,2,,,Suspicious Content,2025-04-25
315,4.0,1260.0,0.0,189.0,1449.0,0.0,2.5,0.0,2.5,0.0,10,126.0,5,63.0,Other [AMEX],Dine In,Success,3,0.0,2,,,Unusual Access,2025-04-01
990,3.0,2970.0,0.0,445.5,3415.5,0.0,2.5,0.0,2.5,0.0,10,297.0,5,148.5,Cash,Dine In,Success,1,0.0,2,,,Unusual Access,2025-01-03
300,2.0,600.0,0.0,60.0,660.0,0.0,2.5,15.0,2.5,15.0,10,0.0,5,30.0,Cash,Dine In,Success,10,0.0,2,,,Duplication,2025-04-22
295,3.0,885.0,0.0,88.5,973.5,0.0,2.5,22.1,2.5,22.1,10,0.0,5,44.3,CARD,Dine In,Success,11,0.0,2,,,Suspicious Content,2025-04-21
325,3.0,975.0,0.0,97.6,1072.6,0.0,2.5,24.4,2.5,24.4,10,0.0,5,48.8,CARD,Dine In,Success,12,0.0,2,,,Duplication,2025-01-23
450,6.0,2700.0,0.0,0.0,2700.0,2700.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,6,0.0,2,,,Duplication,2025-02-21
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Other [Paytm],Dine In,Success,16,0.0,2,,,Modification,2025-03-19
185,3.0,555.0,0.0,55.6,610.6,0.0,2.5,13.9,2.5,13.9,10,0.0,5,27.8,Other [AMEX],Dine In,Success,15,0.0,2,,,Missing Data,2025-02-07
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Other [Paytm],Dine In,Success,145,0.0,2,,,Duplication,2025-02-09
245,7.0,1715.0,0.0,0.0,1715.0,1715.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,,,Missing Data,2025-03-22
95,8.0,760.0,0.0,38.0,798.0,0.0,2.5,19.0,2.5,19.0,10,0.0,5,0.0,Cash,Delivery(Parcel),Success,0,0.0,0,,,Duplication,2025-01-28
365,2.0,730.0,0.0,36.6,766.6,0.0,2.5,18.3,2.5,18.3,10,0.0,5,0.0,Cash,Dine In,Success,30,-1133.0,0,,,Unusual Access,2025-01-29
415,2.0,830.0,0.0,83.1,913.1,0.0,2.5,20.8,2.5,20.8,10,0.0,5,41.5,Other [AMEX],Dine In,Success,6,0.0,2,,,Modification,2025-01-20
85,7.0,595.0,0.0,59.6,654.6,0.0,2.5,14.9,2.5,14.9,10,0.0,5,29.8,CARD,Dine In,Success,7,0.0,2,,,Duplication,2025-04-27
260,2.0,520.0,0.0,52.0,572.0,0.0,2.5,13.0,2.5,13.0,10,0.0,5,26.0,Cash,Dine In,Success,11,0.0,2,,,Suspicious Content,2025-04-12
325,7.0,2275.0,0.0,0.0,2275.0,2275.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,,,Missing Data,2025-02-17
765,2.0,1530.0,0.0,76.6,1606.6,0.0,2.5,38.3,2.5,38.3,10,0.0,5,0.0,Cash,Dine In,Success,14,-1158.0,0,,,Modification,2025-03-21
795,2.0,1590.0,0.0,159.1,1749.1,0.0,2.5,39.8,2.5,39.8,10,0.0,5,79.5,Cash,Dine In,Success,30,0.0,2,,,Duplication,2025-01-20
450,8.0,3600.0,0.0,360.0,3960.0,0.0,2.5,90.0,2.5,90.0,10,0.0,5,180.0,CARD,Dine In,Success,5,0.0,2,,,Modification,2025-01-26
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Cash,Dine In,Success,4,-106.0,0,,,Modification,2025-02-21
1500,25.0,37500.0,0.0,3750.0,41250.0,0.0,2.5,937.5,2.5,937.5,10,0.0,5,1875.0,CARD,Dine In,Success,25,0.0,2,,,Missing Data,2025-04-18
365,2.0,730.0,0.0,36.6,766.6,0.0,2.5,18.3,2.5,18.3,10,0.0,5,0.0,Cash,Dine In,Success,8,-417.0,0,,,Unusual Access,2025-04-16
375,4.0,1500.0,0.0,225.0,1725.0,0.0,2.5,0.0,2.5,0.0,10,150.0,5,75.0,Cash,Dine In,Success,2,0.0,2,,,Duplication,2025-03-22
95,6.0,570.0,0.0,57.1,627.1,0.0,2.5,14.3,2.5,14.3,10,0.0,5,28.5,Cash,Dine In,Success,8,0.0,2,,,Unusual Access,2025-03-11
110,5.0,550.0,0.0,55.1,605.1,0.0,2.5,13.8,2.5,13.8,10,0.0,5,27.5,CARD,Dine In,Success,4,0.0,2,,,Unusual Access,2025-03-02
185,4.0,740.0,0.0,74.0,814.0,0.0,2.5,18.5,2.5,18.5,10,0.0,5,37.0,CARD,Dine In,Success,4,0.0,2,,,Suspicious Content,2025-01-18
2700,1.0,2700.0,0.0,135.0,2835.0,0.0,2.5,67.5,2.5,67.5,10,0.0,5,0.0,CARD,Pick Up,Success,0,0.0,0,,,Duplication,2025-04-23
450,5.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,CARD,Dine In,Success,18,0.0,2,,,Suspicious Content,2025-03-14
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Cash,Dine In,Success,2,-127.0,0,,,Suspicious Content,2025-01-06
325,2.0,650.0,0.0,65.1,715.1,0.0,2.5,16.3,2.5,16.3,10,0.0,5,32.5,Cash,Dine In,Complimentary,2,0.0,2,,,Suspicious Content,2025-03-23
795,1.0,795.0,0.0,79.6,874.6,0.0,2.5,19.9,2.5,19.9,10,0.0,5,39.8,Other [Paytm],Dine In,Success,40,0.0,2,,,Duplication,2025-02-18
600,1.0,600.0,0.0,60.0,660.0,0.0,2.5,0.0,2.5,0.0,10,60.0,5,0.0,Other [AMEX],Dine In,Success,2,0.0,0,,,Unusual Access,2025-04-30
195,3.0,585.0,0.0,0.0,585.0,585.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,35,0.0,2,,,Modification,2025-04-12
245,4.0,980.0,0.0,98.0,1078.0,0.0,2.5,24.5,2.5,24.5,10,0.0,5,49.0,CARD,Dine In,Success,18,0.0,2,,,Missing Data,2025-01-16
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Cash,Dine In,Success,4,-170.0,0,,,Modification,2025-04-20
85,8.0,680.0,0.0,68.0,748.0,0.0,2.5,17.0,2.5,17.0,10,0.0,5,34.0,CARD,Dine In,Success,10,0.0,2,,,Modification,2025-02-21
2025,1.0,2025.0,0.0,202.5,2227.5,0.0,2.5,50.6,2.5,50.6,10,0.0,5,101.3,Cash,Dine In,Success,11,0.0,2,,,Suspicious Content,2025-04-01
450,6.0,2700.0,0.0,135.0,2835.0,0.0,2.5,67.5,2.5,67.5,10,0.0,5,0.0,CARD,Dine In,Success,20,-1890.0,0,,,Modification,2025-01-21
625,1.0,625.0,0.0,62.5,687.5,0.0,2.5,15.6,2.5,15.6,10,0.0,5,31.3,Cash,Dine In,Complimentary,2,0.0,2,,,Duplication,2025-03-23
1500,2.0,3000.0,0.0,450.0,3450.0,0.0,2.5,0.0,2.5,0.0,10,300.0,5,150.0,Other [AMEX],Dine In,Success,5,0.0,2,,,Duplication,2025-02-23
365,3.0,1095.0,0.0,109.6,1204.6,0.0,2.5,27.4,2.5,27.4,10,0.0,5,54.8,Other [Paytm],Dine In,Success,30,0.0,2,,,Suspicious Content,2025-03-24
295,5.0,1475.0,0.0,0.0,1475.0,1475.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,35,0.0,2,,,Modification,2025-04-06
725,1.0,725.0,0.0,72.5,797.5,0.0,2.5,18.1,2.5,18.1,10,0.0,5,36.3,Due Payment,Dine In,Success,8,0.0,2,,,Suspicious Content,2025-04-04
150,4.0,600.0,0.0,60.0,660.0,0.0,2.5,15.0,2.5,15.0,10,0.0,5,30.0,Other [Paytm],Dine In,Success,7,0.0,2,,,Suspicious Content,2025-03-04
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Part Payment,Dine In,Success,14,0.0,2,,,Unusual Access,2025-03-03
765,2.0,1530.0,0.0,153.1,1683.1,0.0,2.5,38.3,2.5,38.3,10,0.0,5,76.5,CARD,Dine In,Success,7,0.0,2,,,Unusual Access,2025-03-30
465,20.0,9300.0,0.0,1395.0,10695.0,0.0,2.5,0.0,2.5,0.0,10,930.0,5,465.0,CARD,Dine In,Success,40,0.0,2,,,Unusual Access,2025-02-19
185,4.0,740.0,0.0,74.0,814.0,0.0,2.5,18.5,2.5,18.5,10,0.0,5,37.0,Cash,Dine In,Success,4,0.0,2,,,Suspicious Content,2025-05-01
3300,4.0,13200.0,0.0,1980.0,15180.0,0.0,2.5,0.0,2.5,0.0,10,1320.0,5,660.0,CARD,Dine In,Success,0,0.0,2,,,Missing Data,2025-04-21
295,2.0,590.0,0.0,59.1,649.1,0.0,2.5,14.8,2.5,14.8,10,0.0,5,29.5,CARD,Dine In,Success,13,0.0,2,,,Duplication,2025-04-06
350,2.0,700.0,0.0,70.0,770.0,0.0,2.5,17.5,2.5,17.5,10,0.0,5,35.0,Cash,Dine In,Success,12,0.0,2,,,Modification,2025-04-13
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Other [Paytm],Dine In,Success,8,-276.0,0,,,Suspicious Content,2025-03-23
185,5.0,925.0,0.0,92.5,1017.5,0.0,2.5,23.1,2.5,23.1,10,0.0,5,46.3,CARD,Dine In,Success,10,0.0,2,,,Duplication,2025-03-23
395,10.0,3950.0,0.0,197.6,4147.6,0.0,2.5,98.8,2.5,98.8,10,0.0,5,0.0,CARD,Delivery(Parcel),Success,0,0.0,0,,,Modification,2025-03-05
450,10.0,4500.0,0.0,450.0,4950.0,0.0,2.5,112.5,2.5,112.5,10,0.0,5,225.0,CARD,Dine In,Success,8,0.0,2,,,Missing Data,2025-02-22
185,3.0,555.0,0.0,27.8,582.8,0.0,2.5,13.9,2.5,13.9,10,0.0,5,0.0,Cash,Dine In,Success,18,-1119.0,0,,,Suspicious Content,2025-03-28
545,1.0,545.0,0.0,27.2,572.2,0.0,2.5,13.6,2.5,13.6,10,0.0,5,0.0,CARD,Dine In,Success,10,-841.0,0,,,Duplication,2025-02-10
525,3.0,1575.0,0.0,78.8,1653.8,0.0,2.5,39.4,2.5,39.4,10,0.0,5,0.0,CARD,Pick Up,Success,0,0.0,0,,,Suspicious Content,2025-02-07
765,1.0,765.0,0.0,76.5,841.5,0.0,2.5,19.1,2.5,19.1,10,0.0,5,38.3,Cash,Dine In,Complimentary,35,0.0,2,,,Missing Data,2025-04-26
330,4.0,1320.0,0.0,198.0,1518.0,0.0,2.5,0.0,2.5,0.0,10,132.0,5,66.0,Cash,Dine In,Success,25,0.0,2,,,Unusual Access,2025-02-03
500,4.0,2000.0,0.0,300.0,2300.0,0.0,2.5,0.0,2.5,0.0,10,200.0,5,100.0,Other [Paytm],Dine In,Success,0,0.0,2,,,Unusual Access,2025-02-04
365,2.0,730.0,0.0,36.6,766.6,0.0,2.5,18.3,2.5,18.3,10,0.0,5,0.0,Cash,Dine In,Success,4,-179.0,0,,,Duplication,2025-01-19
260,3.0,780.0,0.0,39.0,819.0,0.0,2.5,19.5,2.5,19.5,10,0.0,5,0.0,CARD,Dine In,Success,14,-807.0,0,,,Duplication,2025-01-02
450,2.0,900.0,0.0,135.0,1035.0,0.0,2.5,0.0,2.5,0.0,10,90.0,5,45.0,Cash,Dine In,Success,2,0.0,2,,,Missing Data,2025-01-18
1000,1.0,1000.0,0.0,100.0,1100.0,0.0,2.5,0.0,2.5,0.0,10,100.0,5,0.0,Cash,Dine In,Success,0,-84.0,0,,,Duplication,2025-03-04
225,5.0,1125.0,0.0,112.5,1237.5,0.0,2.5,28.1,2.5,28.1,10,0.0,5,56.3,CARD,Dine In,Success,12,0.0,2,,,Unusual Access,2025-01-26
325,3.0,975.0,0.0,97.6,1072.6,0.0,2.5,24.4,2.5,24.4,10,0.0,5,48.8,Other [AMEX],Dine In,Success,13,0.0,2,,,Suspicious Content,2025-02-05
95,7.0,665.0,0.0,66.5,731.5,0.0,2.5,16.6,2.5,16.6,10,0.0,5,33.3,CARD,Dine In,Success,12,0.0,2,,,Duplication,2025-02-26
795,3.0,2385.0,0.0,119.2,2504.2,0.0,2.5,59.6,2.5,59.6,10,0.0,5,0.0,Part Payment,Pick Up,Success,0,0.0,0,,,Missing Data,2025-01-19
325,2.0,650.0,0.0,65.1,715.1,0.0,2.5,16.3,2.5,16.3,10,0.0,5,32.5,Part Payment,Dine In,Success,6,0.0,2,,,Duplication,2025-01-15
795,4.0,3180.0,0.0,0.0,3180.0,3180.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,,,Unusual Access,2025-03-22
70,8.0,560.0,0.0,0.0,560.0,560.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,,,Unusual Access,2025-03-11
795,5.0,3975.0,0.0,198.8,4173.8,0.0,2.5,99.4,2.5,99.4,10,0.0,5,0.0,Cash,Pick Up,Success,0,0.0,0,,,Modification,2025-03-18
525,2.0,1050.0,0.0,105.1,1155.1,0.0,2.5,26.3,2.5,26.3,10,0.0,5,52.5,Cash,Dine In,Success,14,0.0,2,,,Modification,2025-01-17
450,2.0,900.0,0.0,90.0,990.0,0.0,2.5,22.5,2.5,22.5,10,0.0,5,45.0,CARD,Dine In,Success,14,0.0,2,,,Missing Data,2025-02-17
675,10.0,6750.0,0.0,337.6,7087.6,0.0,2.5,168.8,2.5,168.8,10,0.0,5,0.0,CARD,Dine In,Success,12,-879.0,0,,,Missing Data,2025-01-22
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,Cash,Dine In,Success,7,0.0,0,,,Modification,2025-03-04
795,1.0,795.0,0.0,39.8,834.8,0.0,2.5,19.9,2.5,19.9,10,0.0,5,0.0,CARD,Dine In,Success,16,0.0,0,,,Missing Data,2025-02-19
325,5.0,1625.0,0.0,0.0,1625.0,1625.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,40,0.0,2,,,Suspicious Content,2025-01-29
290,3.0,870.0,0.0,87.1,957.1,0.0,2.5,21.8,2.5,21.8,10,0.0,5,43.5,Other [Paytm],Dine In,Success,10,0.0,2,,,Duplication,2025-01-02
550,1.0,550.0,0.0,55.1,605.1,0.0,2.5,13.8,2.5,13.8,10,0.0,5,27.5,Other [Paytm],Dine In,Success,1,0.0,2,,,Unusual Access,2025-02-19
315,3.0,945.0,0.0,141.8,1086.8,0.0,2.5,0.0,2.5,0.0,10,94.5,5,47.3,Part Payment,Dine In,Success,0,0.0,2,,,Duplication,2025-01-13
1255,2.0,2510.0,0.0,251.1,2761.1,0.0,2.5,62.8,2.5,62.8,10,0.0,5,125.5,Cash,Dine In,Complimentary,6,0.0,2,,,Modification,2025-03-05
2000,1.0,2000.0,0.0,200.0,2200.0,0.0,2.5,50.0,2.5,50.0,10,0.0,5,100.0,CARD,Dine In,Success,0,0.0,2,,,Missing Data,2025-01-06
395,15.0,5925.0,0.0,592.5,6517.5,0.0,2.5,148.1,2.5,148.1,10,0.0,5,296.3,Cash,Dine In,Complimentary,40,0.0,2,,,Missing Data,2025-03-12
135,5.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,Cash,Dine In,Complimentary,2,0.0,2,,,Duplication,2025-04-27
300,3.0,900.0,0.0,90.0,990.0,0.0,2.5,22.5,2.5,22.5,10,0.0,5,45.0,Part Payment,Dine In,Success,20,0.0,2,,,Duplication,2025-01-30
500,2.0,1000.0,0.0,150.0,1150.0,0.0,2.5,0.0,2.5,0.0,10,100.0,5,50.0,Other [AMEX],Dine In,Success,2,0.0,2,,,Missing Data,2025-03-08
450,2.0,900.0,0.0,135.0,1035.0,0.0,2.5,0.0,2.5,0.0,10,90.0,5,45.0,Other [AMEX],Dine In,Success,2,0.0,2,,,Modification,2025-01-24
1750,2.0,3500.0,0.0,525.0,4025.0,0.0,2.5,0.0,2.5,0.0,10,350.0,5,175.0,Other [AMEX],Dine In,Success,0,0.0,2,,,Missing Data,2025-04-01
750,1.0,750.0,0.0,112.5,862.5,0.0,2.5,0.0,2.5,0.0,10,75.0,5,37.5,Other [Paytm],Dine In,Success,20,0.0,2,,,Duplication,2025-03-29
195,3.0,585.0,0.0,58.5,643.5,0.0,2.5,14.6,2.5,14.6,10,0.0,5,29.3,Other [Paytm],Dine In,Success,10,0.0,2,,,Duplication,2025-01-27
450,4.0,1800.0,0.0,180.0,1980.0,0.0,2.5,45.0,2.5,45.0,10,0.0,5,90.0,CARD,Dine In,Success,12,0.0,2,,,Suspicious Content,2025-01-20
550,2.0,1100.0,0.0,110.0,1210.0,0.0,2.5,27.5,2.5,27.5,10,0.0,5,55.0,Cash,Dine In,Complimentary,40,0.0,2,,,Suspicious Content,2025-02-19
165,5.0,825.0,0.0,82.5,907.5,0.0,2.5,20.6,2.5,20.6,10,0.0,5,41.3,Other [Paytm],Dine In,Success,18,0.0,2,,,Duplication,2025-03-15
725,2.0,1450.0,0.0,145.1,1595.1,0.0,2.5,36.3,2.5,36.3,10,0.0,5,72.5,Part Payment,Dine In,Success,7,0.0,2,,,Suspicious Content,2025-02-24
375,2.0,750.0,0.0,75.1,825.1,0.0,2.5,18.8,2.5,18.8,10,0.0,5,37.5,CARD,Dine In,Success,5,0.0,2,,,Duplication,2025-02-26
290,2.0,580.0,0.0,29.0,609.0,0.0,2.5,14.5,2.5,14.5,10,0.0,5,0.0,CARD,Dine In,Success,7,-299.0,0,,,Duplication,2025-01-26
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Part Payment,Dine In,Success,10,-914.0,0,,,Missing Data,2025-01-21
765,3.0,2295.0,0.0,229.6,2524.6,0.0,2.5,57.4,2.5,57.4,10,0.0,5,114.8,Cash,Dine In,Success,8,0.0,2,,,Suspicious Content,2025-01-26
895,1.0,895.0,0.0,89.6,984.6,0.0,2.5,22.4,2.5,22.4,10,0.0,5,44.8,CARD,Dine In,Success,6,0.0,2,,,Missing Data,2025-01-17
365,7.0,2555.0,0.0,255.6,2810.6,0.0,2.5,63.9,2.5,63.9,10,0.0,5,127.8,Cash,Dine In,Success,10,0.0,2,,,Suspicious Content,2025-01-17
485,2.0,970.0,0.0,99.5,1069.5,0.0,2.5,25.5,2.5,25.5,10,0.0,5,48.5,CARD,Dine In,Success,0,0.0,2,,,Suspicious Content,2025-04-07
645,3.0,1935.0,0.0,290.3,2225.3,0.0,2.5,0.0,2.5,0.0,10,193.5,5,96.8,CARD,Dine In,Success,14,0.0,2,,,Duplication,2025-03-19
825,1.0,825.0,0.0,123.8,948.8,0.0,2.5,0.0,2.5,0.0,10,82.5,5,41.3,Cash,Dine In,Success,2,0.0,2,,,Unusual Access,2025-04-02
185,5.0,925.0,0.0,92.5,1017.5,0.0,2.5,23.1,2.5,23.1,10,0.0,5,46.3,Cash,Dine In,Success,1,0.0,2,,,Unusual Access,2025-03-02
765,1.0,765.0,0.0,38.2,803.2,0.0,2.5,19.1,2.5,19.1,10,0.0,5,0.0,Cash,Dine In,Success,3,-308.0,0,,,Duplication,2025-03-14
